tok	changepoint_idx	start_idx	end_idx	value
ym155	2011-2012	2010-2011	2011-2012	18.51718257975383
kdqol	2011-2012	2010-2011	2011-2012	10.181222184996605
gene_396197	2012-2013	2011-2012	2012-2013	10.05249313466526
gene_851437	2016-2017	2015-2016	2016-2017	11.981592131105073
gene_253	2013-2014	2012-2013	2013-2014	23.4792183370943
species_29546	2011-2012	2010-2011	2011-2012	11.92513539170817
gene_81539	2012-2013	2011-2012	2012-2013	12.856275631543458
hardness	2018-2019	2013-2014	2018-2019	12.262018942492078
synovitis	2018-2019	2011-2012	2018-2019	9.898116638336415
gene_109752	2020-2021	2018-2019	2020-2021	11.354480506976053
species_413502	2014-2015	2013-2014	2014-2015	17.439449524262255
gene_20379	2015-2016	2014-2015	2015-2016	10.71065698891811
hwl	2011-2012	2010-2011	2011-2012	13.084776403497287
ompd	2013-2014	2012-2013	2013-2014	11.13738677374553
fnt	2016-2017	2015-2016	2016-2017	10.725475767724037
cyppa	2011-2012	2010-2011	2011-2012	13.640600868046207
gene_13688	2012-2013	2011-2012	2012-2013	12.177024231257114
pkar	2015-2016	2010-2011	2015-2016	10.715749358125194
species_184711	2016-2017	2015-2016	2016-2017	14.272093644894422
gene_1796	2013-2014	2010-2011	2013-2014	18.771885434935523
raav2-	2011-2012	2010-2011	2011-2012	11.720200851783195
gene_850639	2017-2018	2015-2016	2017-2018	18.771187912917053
gene_319520	2011-2012	2010-2011	2011-2012	13.213893219220902
gene_319520	2014-2015	2013-2014	2014-2015	13.3783061953288
gene_319520	2018-2019	2017-2018	2018-2019	10.525548277235947
vd4	2019-2020	2018-2019	2019-2020	14.211496021412028
gene_38065	2018-2019	2011-2012	2018-2019	17.24632495712149
gene_432387	2014-2015	2011-2012	2014-2015	11.16811066074588
oxldls	2011-2012	2010-2011	2011-2012	9.829910081844465
gene_54585	2015-2016	2014-2015	2015-2016	28.963167214928138
gene_54585	2018-2019	2017-2018	2018-2019	12.450959286080778
tonsillitis	2018-2019	2016-2017	2018-2019	12.892430099141706
gene_9940	2017-2018	2015-2016	2017-2018	12.704860193970301
lucap	2012-2013	2011-2012	2012-2013	10.472557055173908
clda	2015-2016	2010-2011	2015-2016	15.709050045352766
gene_27164	2014-2015	2010-2011	2014-2015	9.786011123913239
9g4	2011-2012	2010-2011	2011-2012	13.841837204808245
wenn	2019-2020	2010-2011	2019-2020	15.58536416967489
encopresis	2012-2013	2011-2012	2012-2013	9.840160915944296
species_203015	2011-2012	2010-2011	2011-2012	10.81604179797352
gcvh	2017-2018	2016-2017	2017-2018	11.43566760786083
polc	2016-2017	2015-2016	2016-2017	10.629013137724929
polc	2019-2020	2018-2019	2019-2020	9.863921543025922
deltarela	2013-2014	2012-2013	2013-2014	10.159419660895306
verrucae	2011-2012	2010-2011	2011-2012	10.765014000608241
gene_20720	2014-2015	2013-2014	2014-2015	10.731090098911842
pfit	2012-2013	2011-2012	2012-2013	19.68356410103235
ep-	2013-2014	2012-2013	2013-2014	13.185692111434488
gene_818395	2011-2012	2010-2011	2011-2012	13.686772706930084
gene_31463	2013-2014	2012-2013	2013-2014	15.299628873208759
gene_10825	2013-2014	2012-2013	2013-2014	14.113788470087195
gene_20459	2012-2013	2011-2012	2012-2013	11.294188087697679
gene_20459	2014-2015	2013-2014	2014-2015	22.45569852992234
gene_14814	2012-2013	2011-2012	2012-2013	15.969561786204004
gene_53422	2014-2015	2013-2014	2014-2015	10.867477286721602
species_11629	2017-2018	2014-2015	2017-2018	11.573554194198055
sicl4	2016-2017	2015-2016	2016-2017	10.320927268047253
gene_243743	2015-2016	2010-2011	2015-2016	12.042725379060496
lptd	2011-2012	2010-2011	2011-2012	15.182680696381475
rwh	2016-2017	2015-2016	2016-2017	22.080314196458737
jaundice	2018-2019	2014-2015	2018-2019	10.14885100540061
gene_6711	2014-2015	2013-2014	2014-2015	13.375988654777238
gene_836617	2013-2014	2011-2012	2013-2014	19.746608438702
gene_836617	2015-2016	2014-2015	2015-2016	14.240611357160379
4bp	2011-2012	2010-2011	2011-2012	10.643572065577967
gene_42560	2013-2014	2010-2011	2013-2014	12.720499839673602
gene_248126	2015-2016	2011-2012	2015-2016	14.800944493428704
distorter	2013-2014	2012-2013	2013-2014	18.222796772718937
gene_51801	2013-2014	2012-2013	2013-2014	10.161556972488855
kanizsa	2013-2014	2012-2013	2013-2014	17.516808132952814
doi:10.1038	2016-2017	2010-2011	2016-2017	69.20030216165567
betav	2011-2012	2010-2011	2011-2012	10.164790288475817
piebald	2016-2017	2014-2015	2016-2017	14.601706876037952
htr-8	2018-2019	2011-2012	2018-2019	12.95162154815819
species_283036	2013-2014	2010-2011	2013-2014	11.064583535100368
gene_221496	2018-2019	2017-2018	2018-2019	15.172374043470285
gene_14226	2015-2016	2014-2015	2015-2016	9.847118050735082
gene_133746	2014-2015	2013-2014	2014-2015	10.47563245248865
gene_29650	2016-2017	2015-2016	2016-2017	17.895318039241115
gene_43149	2017-2018	2016-2017	2017-2018	13.196086324329976
gene_29117	2013-2014	2011-2012	2013-2014	10.097234956854486
atp9	2013-2014	2011-2012	2013-2014	11.357860570999648
atp9	2015-2016	2014-2015	2015-2016	14.375294899784585
apratoxin	2012-2013	2011-2012	2012-2013	10.793063026943582
gene_29810	2014-2015	2013-2014	2014-2015	17.446640001552208
brw	2012-2013	2011-2012	2012-2013	10.051255565064164
gene_403571	2013-2014	2012-2013	2013-2014	9.914485224996172
mgtx	2011-2012	2010-2011	2011-2012	9.976249972199717
gene_373955	2011-2012	2010-2011	2011-2012	16.9202138267262
gene_20515	2011-2012	2010-2011	2011-2012	12.775526105643642
mbrp	2016-2017	2010-2011	2016-2017	13.487470532347908
gene_851042	2018-2019	2015-2016	2018-2019	11.46081566330545
gene_83715	2013-2014	2011-2012	2013-2014	13.90190322739397
020	2019-2020	2017-2018	2019-2020	42.397531126499466
gene_10574	2015-2016	2014-2015	2015-2016	15.97597858822542
psav	2013-2014	2012-2013	2013-2014	18.77120971588521
lpxa	2013-2014	2012-2013	2013-2014	10.673226702359115
de-71	2012-2013	2011-2012	2012-2013	11.330620440022845
de-71	2019-2020	2018-2019	2019-2020	10.510706543461378
handrim	2013-2014	2011-2012	2013-2014	12.176668361652474
gene_100506492	2015-2016	2014-2015	2015-2016	18.64633061144586
gene_56667	2016-2017	2014-2015	2016-2017	11.43887113230453
gene_23429	2011-2012	2010-2011	2011-2012	25.260571290445228
gene_64202	2019-2020	2018-2019	2019-2020	12.6795823181636
gene_853870	2017-2018	2016-2017	2017-2018	11.322661518081922
species_89488	2016-2017	2012-2013	2016-2017	13.387711596674006
5g3	2017-2018	2010-2011	2017-2018	11.492048331248665
gene_45922	2015-2016	2014-2015	2015-2016	26.593110139844924
pardaxin	2014-2015	2013-2014	2014-2015	14.075553209314867
gene_403158	2011-2012	2010-2011	2011-2012	9.814958753094691
fnps	2018-2019	2017-2018	2018-2019	12.340636532331574
synt	2012-2013	2010-2011	2012-2013	11.15433193563397
astf	2013-2014	2012-2013	2013-2014	13.642477480835362
ormosil	2011-2012	2010-2011	2011-2012	11.697643894282843
schwer	2019-2020	2018-2019	2019-2020	11.425299562423538
gene_51869	2012-2013	2011-2012	2012-2013	22.631885899646953
gene_51869	2017-2018	2016-2017	2017-2018	13.26203689579713
species_59531	2019-2020	2012-2013	2019-2020	13.503595368485232
gene_692749	2013-2014	2012-2013	2013-2014	9.897441721406286
gene_853198	2011-2012	2010-2011	2011-2012	9.836629946778395
ihme	2011-2012	2010-2011	2011-2012	20.877137814674988
rpln	2012-2013	2010-2011	2012-2013	9.904041813608846
rpln	2018-2019	2015-2016	2018-2019	11.97209627895665
changepoint	2013-2014	2011-2012	2013-2014	10.739602573916262
electroformed	2015-2016	2011-2012	2015-2016	12.024952835621265
delta2h	2011-2012	2010-2011	2011-2012	16.86205071906359
vrb	2017-2018	2016-2017	2017-2018	11.911269421937694
gene_10783	2013-2014	2012-2013	2013-2014	21.275153118430822
gene_10783	2016-2017	2015-2016	2016-2017	17.829200520747918
gene_27131	2016-2017	2015-2016	2016-2017	11.159071132772521
gene_25865	2011-2012	2010-2011	2011-2012	18.140108082369814
gene_851558	2012-2013	2011-2012	2012-2013	18.963401479294777
gene_22853	2018-2019	2010-2011	2018-2019	19.323598490144548
aco2	2012-2013	2010-2011	2012-2013	12.10633411962471
gene_14198	2019-2020	2016-2017	2019-2020	11.447483320205508
gastritis	2018-2019	2013-2014	2018-2019	10.262961934122321
eiiaglc	2015-2016	2013-2014	2015-2016	12.421160945209895
gene_67030	2019-2020	2017-2018	2019-2020	12.88130228366075
grgdsp	2011-2012	2010-2011	2011-2012	11.262926686638416
gene_29952	2011-2012	2010-2011	2011-2012	12.108936409025674
gene_10306	2013-2014	2010-2011	2013-2014	11.971687632277169
gene_243961	2017-2018	2016-2017	2017-2018	9.850986709447747
gene_57504	2012-2013	2011-2012	2012-2013	17.43230008345662
gene_30147	2011-2012	2010-2011	2011-2012	10.404112785719288
gene_2828	2014-2015	2013-2014	2014-2015	12.843385426903277
gene_9603	2016-2017	2015-2016	2016-2017	12.114590584133719
gene_9603	2018-2019	2017-2018	2018-2019	14.324626532288207
gene_347516	2016-2017	2013-2014	2016-2017	11.34269888493915
gene_6419	2016-2017	2015-2016	2016-2017	15.440269759282788
gene_6419	2018-2019	2017-2018	2018-2019	9.981334217212517
species_55951	2019-2020	2018-2019	2019-2020	12.358506595156921
species_132113	2012-2013	2010-2011	2012-2013	9.918784829666762
hyperautofluorescent	2011-2012	2010-2011	2011-2012	12.979349688298084
asli	2011-2012	2010-2011	2011-2012	15.430528814309909
kaletra	2019-2020	2011-2012	2019-2020	18.763414591169244
rof	2011-2012	2010-2011	2011-2012	14.504216978558702
alula	2019-2020	2016-2017	2019-2020	11.764397615922705
gene_37230	2015-2016	2014-2015	2015-2016	17.856814587402397
gene_824015	2012-2013	2010-2011	2012-2013	11.479843040532293
kv3.1b	2019-2020	2010-2011	2019-2020	13.538048196434154
species_204815	2017-2018	2015-2016	2017-2018	9.873333852557177
gene_116690	2011-2012	2010-2011	2011-2012	16.763783072438606
gene_404672	2018-2019	2017-2018	2018-2019	12.994760210172366
bc-	2011-2012	2010-2011	2011-2012	10.999848781941521
gene_40165	2019-2020	2018-2019	2019-2020	17.522525897593045
telic	2016-2017	2013-2014	2016-2017	15.104081441792347
gene_9321	2013-2014	2011-2012	2013-2014	13.6280993339004
gene_27063	2011-2012	2010-2011	2011-2012	16.22685128584469
gene_26190	2016-2017	2011-2012	2016-2017	11.093310167470337
quarantined	2019-2020	2012-2013	2019-2020	15.323615072125815
gene_66889	2016-2017	2011-2012	2016-2017	11.474701093223926
a''-dtpa	2013-2014	2010-2011	2013-2014	10.320502788939669
fdts	2011-2012	2010-2011	2011-2012	11.391002988712032
ucn1	2016-2017	2015-2016	2016-2017	12.090392386168206
pmmc	2018-2019	2017-2018	2018-2019	9.995275037012087
ambi	2011-2012	2010-2011	2011-2012	13.481423038787042
artinm	2015-2016	2012-2013	2015-2016	28.5467883850679
species_68872	2011-2012	2010-2011	2011-2012	9.813975573897178
gene_18643	2011-2012	2010-2011	2011-2012	19.055818375428586
gene_844042	2014-2015	2013-2014	2014-2015	11.752512685371737
gene_818340	2011-2012	2010-2011	2011-2012	34.31990642337505
gene_12143	2011-2012	2010-2011	2011-2012	21.527133004308016
gene_856854	2014-2015	2012-2013	2014-2015	17.069870516776447
oksm	2011-2012	2010-2011	2011-2012	10.10518803982894
ser4	2011-2012	2010-2011	2011-2012	9.963369093455524
18f]f	2016-2017	2015-2016	2016-2017	12.21629518173344
whf	2014-2015	2010-2011	2014-2015	11.29993536819943
gene_41952	2013-2014	2011-2012	2013-2014	14.56093405606526
killerred	2012-2013	2011-2012	2012-2013	22.043097831983825
gene_8319130	2018-2019	2017-2018	2018-2019	17.156381309442246
species_72662	2017-2018	2016-2017	2017-2018	11.274991159333313
raw264.7	2018-2019	2010-2011	2018-2019	11.133378658657486
wahrend	2019-2020	2018-2019	2019-2020	10.263541539571746
subtrial	2015-2016	2014-2015	2015-2016	10.466967709757036
gene_266836	2017-2018	2010-2011	2017-2018	15.825902808734977
mmpc	2011-2012	2010-2011	2011-2012	10.184745194407308
slx	2012-2013	2011-2012	2012-2013	9.92610645131743
gene_51014	2012-2013	2011-2012	2012-2013	9.817537372602517
gene_235402	2014-2015	2013-2014	2014-2015	14.319885392743046
gene_19260	2011-2012	2010-2011	2011-2012	19.717666939485895
gene_18983528	2015-2016	2010-2011	2015-2016	12.450215710346761
denitration	2011-2012	2010-2011	2011-2012	11.183946711738473
species_165597	2018-2019	2011-2012	2018-2019	9.82390125373679
gene_856695	2014-2015	2013-2014	2014-2015	10.677509021186376
notwendig	2019-2020	2018-2019	2019-2020	12.482107849652163
gene_59004	2015-2016	2014-2015	2015-2016	15.798594990991086
pasireotide	2011-2012	2010-2011	2011-2012	22.697030768546604
msws	2012-2013	2010-2011	2012-2013	10.499560332813598
gene_971	2011-2012	2010-2011	2011-2012	14.319635896169304
gene_613239	2014-2015	2010-2011	2014-2015	35.89112513497789
gene_353283	2014-2015	2013-2014	2014-2015	13.048172266844965
yeaz	2014-2015	2013-2014	2014-2015	13.134512924317537
pleurocidin	2015-2016	2014-2015	2015-2016	10.02545596863871
mgtb	2015-2016	2010-2011	2015-2016	13.245815407445946
gene_10206	2012-2013	2010-2011	2012-2013	16.892194230462174
pi3ki	2011-2012	2010-2011	2011-2012	10.202782133735727
gene_284111	2012-2013	2011-2012	2012-2013	10.954162459765286
gene_64105	2016-2017	2015-2016	2016-2017	13.828060943880894
cid1	2016-2017	2015-2016	2016-2017	11.282831367924054
gene_101185	2015-2016	2014-2015	2015-2016	13.269678901568005
gene_109042	2019-2020	2017-2018	2019-2020	10.767602889635585
gene_855483	2012-2013	2011-2012	2012-2013	13.05123890783359
imrs	2012-2013	2011-2012	2012-2013	9.996200829955214
cuestionario	2012-2013	2011-2012	2012-2013	13.76587895624346
gene_606358	2016-2017	2015-2016	2016-2017	16.981439532763304
gene_5130	2011-2012	2010-2011	2011-2012	15.367016005713056
gene_81876	2012-2013	2010-2011	2012-2013	9.908238644502429
caix	2014-2015	2012-2013	2014-2015	11.588036491703104
gene_39157	2019-2020	2018-2019	2019-2020	46.642690082024885
gene_40314	2018-2019	2012-2013	2018-2019	9.771330656463466
creationist	2014-2015	2012-2013	2014-2015	14.302376627919571
species_172851	2018-2019	2017-2018	2018-2019	13.62023199301005
gegenuber	2019-2020	2010-2011	2019-2020	12.101939889332893
sondern	2019-2020	2018-2019	2019-2020	19.83677728602144
bfq	2017-2018	2016-2017	2017-2018	11.676625163930614
gene_550	2012-2013	2011-2012	2012-2013	22.83787099378975
species_88399	2011-2012	2010-2011	2011-2012	13.325867822775201
gene_379043	2011-2012	2010-2011	2011-2012	18.63193494773323
gene_215280	2014-2015	2013-2014	2014-2015	11.397934796226776
gene_854533	2017-2018	2016-2017	2017-2018	19.700943611347068
gene_57551	2013-2014	2012-2013	2013-2014	13.89123758022741
gene_851680	2017-2018	2016-2017	2017-2018	11.340462274468903
npma	2015-2016	2014-2015	2015-2016	16.848867389812362
vdpv	2012-2013	2011-2012	2012-2013	10.290733896165175
gene_10978	2018-2019	2014-2015	2018-2019	10.146400266392597
nontg	2018-2019	2017-2018	2018-2019	16.070438210068872
be3	2016-2017	2014-2015	2016-2017	10.81067383490291
2013	2012-2013	2010-2011	2012-2013	17.73409378419869
gene_53376	2020-2021	2019-2020	2020-2021	13.110232100617951
gene_83874	2011-2012	2010-2011	2011-2012	15.201139833318905
2j2	2013-2014	2012-2013	2013-2014	11.870406377740961
gene_69253	2014-2015	2012-2013	2014-2015	14.451303810995798
gene_9794	2011-2012	2010-2011	2011-2012	11.162717026582797
3clpro	2019-2020	2016-2017	2019-2020	10.789463615267152
gene_37981	2019-2020	2018-2019	2019-2020	10.139484706069206
errp	2016-2017	2015-2016	2016-2017	13.649032655407407
gene_3059	2011-2012	2010-2011	2011-2012	14.595386721124234
gene_55164	2019-2020	2018-2019	2019-2020	13.111045242974868
hrpg	2011-2012	2010-2011	2011-2012	10.076128758321799
ilomastat	2016-2017	2015-2016	2016-2017	12.543960903734009
autocalibration	2013-2014	2012-2013	2013-2014	11.714978985301615
krafft	2011-2012	2010-2011	2011-2012	11.843190444908752
gene_855453	2015-2016	2010-2011	2015-2016	11.679069097630965
svppa	2012-2013	2011-2012	2012-2013	20.494399581205677
species_32022	2019-2020	2013-2014	2019-2020	12.472626049894318
species_7604	2015-2016	2014-2015	2015-2016	12.058337931185546
gene_11538	2013-2014	2012-2013	2013-2014	14.36203178836262
gene_181480	2013-2014	2012-2013	2013-2014	16.222313637620154
species_2697049	2019-2020	2013-2014	2019-2020	2636.483012401086
gene_72774	2018-2019	2017-2018	2018-2019	15.743852205565519
gene_10626	2011-2012	2010-2011	2011-2012	21.999357252688807
gene_10626	2015-2016	2014-2015	2015-2016	30.217348263515415
gene_10626	2017-2018	2016-2017	2017-2018	17.846316164507638
osiro2	2018-2019	2013-2014	2018-2019	9.962514876544402
velb	2011-2012	2010-2011	2011-2012	13.016117084387966
gene_8635	2013-2014	2012-2013	2013-2014	11.397205190077369
gene_322425	2018-2019	2017-2018	2018-2019	9.89253979656063
gene_322	2014-2015	2013-2014	2014-2015	13.745794780518432
species_11294	2015-2016	2014-2015	2015-2016	10.466506857800598
ef4	2013-2014	2012-2013	2013-2014	10.409361724248136
gene_11488	2011-2012	2010-2011	2011-2012	12.599569870170685
gene_79047	2018-2019	2013-2014	2018-2019	11.404973458405927
xercd	2013-2014	2012-2013	2013-2014	13.303566173760736
gene_25803	2012-2013	2011-2012	2012-2013	11.835120743416205
2'f	2011-2012	2010-2011	2011-2012	16.83043751255489
gene_16204	2011-2012	2010-2011	2011-2012	12.43380694600092
gene_45931	2013-2014	2012-2013	2013-2014	20.5231171345236
gene_57321	2012-2013	2011-2012	2012-2013	10.38903183814547
denosumab	2018-2019	2010-2011	2018-2019	9.981892381320897
e(p	2012-2013	2010-2011	2012-2013	12.250852834276364
gene_363425	2014-2015	2013-2014	2014-2015	13.710964977987349
ylang	2012-2013	2011-2012	2012-2013	13.73922625658732
mdac	2018-2019	2017-2018	2018-2019	11.85938091329414
jsi-124	2012-2013	2011-2012	2012-2013	10.01980082208918
019	2018-2019	2011-2012	2018-2019	54.885946783060234
gene_25525	2019-2020	2014-2015	2019-2020	11.833653138188442
gene_42846	2018-2019	2016-2017	2018-2019	11.851460559294924
lsfg	2013-2014	2012-2013	2013-2014	10.940471125818172
gene_851698	2013-2014	2010-2011	2013-2014	14.066960111436119
gene_2188	2011-2012	2010-2011	2011-2012	10.169974805931322
tccc	2013-2014	2012-2013	2013-2014	11.413474344233263
species_64189	2015-2016	2014-2015	2015-2016	18.66380962426875
species_64189	2019-2020	2017-2018	2019-2020	13.703516208032665
gene_116447	2016-2017	2011-2012	2016-2017	16.431468923825637
tektin	2013-2014	2011-2012	2013-2014	10.976683748088014
cnw	2012-2013	2011-2012	2012-2013	12.332894193989723
dermatitis	2018-2019	2011-2012	2018-2019	13.109121846700184
gene_854211	2015-2016	2014-2015	2015-2016	18.04029429760556
gene_831392	2017-2018	2015-2016	2017-2018	16.851259767537993
gene_34500	2011-2012	2010-2011	2011-2012	11.245961031123722
gene_34500	2017-2018	2016-2017	2017-2018	14.432009162317707
2015	2014-2015	2011-2012	2014-2015	14.013375321031315
csy4	2013-2014	2011-2012	2013-2014	14.803237767023397
gene_233744	2017-2018	2015-2016	2017-2018	12.890113945456655
gene_20474	2017-2018	2010-2011	2017-2018	12.85733413779986
gene_21946	2012-2013	2011-2012	2012-2013	13.605005436548625
gene_117177	2017-2018	2016-2017	2017-2018	12.487122191171839
gene_26385	2011-2012	2010-2011	2011-2012	11.007340771392377
gene_17494226	2019-2020	2010-2011	2019-2020	13.792535800064167
nfn	2012-2013	2010-2011	2012-2013	10.024989800974689
tolq	2012-2013	2011-2012	2012-2013	13.448058251200377
gene_829547	2012-2013	2011-2012	2012-2013	13.076165093829278
species_2710868	2018-2019	2012-2013	2018-2019	18.017815455067954
gene_17425	2017-2018	2016-2017	2017-2018	9.962185310106499
rhmpv	2019-2020	2018-2019	2019-2020	9.995058148015696
gene_22361	2015-2016	2014-2015	2015-2016	10.408147140878924
gene_26994	2011-2012	2010-2011	2011-2012	15.710815063790482
gene_26994	2015-2016	2014-2015	2015-2016	20.091027417339507
gene_26994	2019-2020	2018-2019	2019-2020	13.108003131841537
